Node List,Node Source
ABCC4,c2.cp.wikipathways.v2023.2.Hs.symbols
FABP1,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC6A3,c2.cp.wikipathways.v2023.2.Hs.symbols
SCNN1A,c2.cp.wikipathways.v2023.2.Hs.symbols
GSTP1,c2.cp.wikipathways.v2023.2.Hs.symbols
SERPINB9,c2.cp.wikipathways.v2023.2.Hs.symbols
NAV3,c2.cp.wikipathways.v2023.2.Hs.symbols
CPEB4,c2.cp.wikipathways.v2023.2.Hs.symbols
GSTA3,c2.cp.wikipathways.v2023.2.Hs.symbols
UGT2B7,c2.cp.wikipathways.v2023.2.Hs.symbols
APOA5,c2.cp.wikipathways.v2023.2.Hs.symbols
BAAT,c2.cp.wikipathways.v2023.2.Hs.symbols
UGT1A7,c2.cp.wikipathways.v2023.2.Hs.symbols
ARL5B,c2.cp.wikipathways.v2023.2.Hs.symbols
PLTP,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC39A11,c2.cp.wikipathways.v2023.2.Hs.symbols
GSTA4,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC39A14,c2.cp.wikipathways.v2023.2.Hs.symbols
FGFBP1,c2.cp.wikipathways.v2023.2.Hs.symbols
ABCC5,c2.cp.wikipathways.v2023.2.Hs.symbols
ANKRD1,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC39A10,c2.cp.wikipathways.v2023.2.Hs.symbols
ALAS1,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC10A1,c2.cp.wikipathways.v2023.2.Hs.symbols
CYP3A7,c2.cp.wikipathways.v2023.2.Hs.symbols
MYOF,c2.cp.wikipathways.v2023.2.Hs.symbols
S100P,c2.cp.wikipathways.v2023.2.Hs.symbols
EPHA3,c2.cp.wikipathways.v2023.2.Hs.symbols
CDKN1C,c2.cp.wikipathways.v2023.2.Hs.symbols
CGA,c2.cp.wikipathways.v2023.2.Hs.symbols
RPS6KA1,c2.cp.wikipathways.v2023.2.Hs.symbols
APEX1,c2.cp.wikipathways.v2023.2.Hs.symbols
RAP1B,c2.cp.wikipathways.v2023.2.Hs.symbols
RALGDS,c2.cp.wikipathways.v2023.2.Hs.symbols
GNB1,c2.cp.wikipathways.v2023.2.Hs.symbols
TSHB,c2.cp.wikipathways.v2023.2.Hs.symbols
GNAI1,c2.cp.wikipathways.v2023.2.Hs.symbols
ADCY3,c2.cp.wikipathways.v2023.2.Hs.symbols
CCND3,c2.cp.wikipathways.v2023.2.Hs.symbols
GNAI3,c2.cp.wikipathways.v2023.2.Hs.symbols
PDPK1,c2.cp.wikipathways.v2023.2.Hs.symbols
GNA12,c2.cp.wikipathways.v2023.2.Hs.symbols
GNAO1,c2.cp.wikipathways.v2023.2.Hs.symbols
MYL12B,c2.cp.wikipathways.v2023.2.Hs.symbols
RAP1A,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP2K3,c2.cp.wikipathways.v2023.2.Hs.symbols
KCNIP3,c2.cp.wikipathways.v2023.2.Hs.symbols
PLD1,c2.cp.wikipathways.v2023.2.Hs.symbols
RBL2,c2.cp.wikipathways.v2023.2.Hs.symbols
GNAS,c2.cp.wikipathways.v2023.2.Hs.symbols
RAP1GAP,c2.cp.wikipathways.v2023.2.Hs.symbols
ADCY2,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP2K6,c2.cp.wikipathways.v2023.2.Hs.symbols
SCRIB,c2.cp.wikipathways.v2023.2.Hs.symbols
PDE4D,c2.cp.wikipathways.v2023.2.Hs.symbols
GNG2,c2.cp.wikipathways.v2023.2.Hs.symbols
TSHR,c2.cp.wikipathways.v2023.2.Hs.symbols
GNAI2,c2.cp.wikipathways.v2023.2.Hs.symbols
GNA13,c2.cp.wikipathways.v2023.2.Hs.symbols
TTF2,c2.cp.wikipathways.v2023.2.Hs.symbols
MC4R,c2.cp.wikipathways.v2023.2.Hs.symbols
ZNF516,c2.cp.wikipathways.v2023.2.Hs.symbols
MAFA,c2.cp.wikipathways.v2023.2.Hs.symbols
AQP7,c2.cp.wikipathways.v2023.2.Hs.symbols
KLB,c2.cp.wikipathways.v2023.2.Hs.symbols
DIO1,c2.cp.wikipathways.v2023.2.Hs.symbols
NPY,c2.cp.wikipathways.v2023.2.Hs.symbols
SIRT6,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC16A2,c2.cp.wikipathways.v2023.2.Hs.symbols
SHH,c2.cp.wikipathways.v2023.2.Hs.symbols
KDM3B,c2.cp.wikipathways.v2023.2.Hs.symbols
TRH,c2.cp.wikipathways.v2023.2.Hs.symbols
MGLL,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC16A10,c2.cp.wikipathways.v2023.2.Hs.symbols
MAPKAPK3,c2.cp.wikipathways.v2023.2.Hs.symbols
PRDM16,c2.cp.wikipathways.v2023.2.Hs.symbols
SLCO1C1,c2.cp.wikipathways.v2023.2.Hs.symbols
NHSL1,c2.cp.wikipathways.v2023.2.Hs.symbols
SECISBP2L,c2.cp.wikipathways.v2023.2.Hs.symbols
TSC1,c2.cp.wikipathways.v2023.2.Hs.symbols
NOTCH1,c2.cp.wikipathways.v2023.2.Hs.symbols
PLIN1,c2.cp.wikipathways.v2023.2.Hs.symbols
TBC1D4,c2.cp.wikipathways.v2023.2.Hs.symbols
PFKFB2,c2.cp.wikipathways.v2023.2.Hs.symbols
DUOX2,c2.cp.wikipathways.v2023.2.Hs.symbols
NPR1,c2.cp.wikipathways.v2023.2.Hs.symbols
ACTL6B,c2.cp.wikipathways.v2023.2.Hs.symbols
DUOXA2,c2.cp.wikipathways.v2023.2.Hs.symbols
TTF1,c2.cp.wikipathways.v2023.2.Hs.symbols
CREB3,c2.cp.wikipathways.v2023.2.Hs.symbols
UCP1,c2.cp.wikipathways.v2023.2.Hs.symbols
POMC,c2.cp.wikipathways.v2023.2.Hs.symbols
PNPLA2,c2.cp.wikipathways.v2023.2.Hs.symbols
ADRB3,c2.cp.wikipathways.v2023.2.Hs.symbols
PAX8,c2.cp.wikipathways.v2023.2.Hs.symbols
TG,c2.cp.wikipathways.v2023.2.Hs.symbols
DIO2,c2.cp.wikipathways.v2023.2.Hs.symbols
NPPB,c2.cp.wikipathways.v2023.2.Hs.symbols
DIO3,c2.cp.wikipathways.v2023.2.Hs.symbols
IYD,c2.cp.wikipathways.v2023.2.Hs.symbols
THRA,c2.cp.wikipathways.v2023.2.Hs.symbols
AGRP,c2.cp.wikipathways.v2023.2.Hs.symbols
FRS2,c2.cp.wikipathways.v2023.2.Hs.symbols
TSC2,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC26A4,c2.cp.wikipathways.v2023.2.Hs.symbols
PRKG2,c2.cp.wikipathways.v2023.2.Hs.symbols
THRB,c2.cp.wikipathways.v2023.2.Hs.symbols
RPS6KA6,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP4K5,c2.cp.wikipathways.v2023.2.Hs.symbols
ADCY8,c2.cp.wikipathways.v2023.2.Hs.symbols
AURKB,c2.cp.wikipathways.v2023.2.Hs.symbols
MARK2,c2.cp.wikipathways.v2023.2.Hs.symbols
STMN1,c2.cp.wikipathways.v2023.2.Hs.symbols
TRIO,c2.cp.wikipathways.v2023.2.Hs.symbols
DIAPH1,c2.cp.wikipathways.v2023.2.Hs.symbols
TESK2,c2.cp.wikipathways.v2023.2.Hs.symbols
CLASP1,c2.cp.wikipathways.v2023.2.Hs.symbols
PARD6A,c2.cp.wikipathways.v2023.2.Hs.symbols
PHLDB2,c2.cp.wikipathways.v2023.2.Hs.symbols
ABL1,c2.cp.wikipathways.v2023.2.Hs.symbols
MAPRE1,c2.cp.wikipathways.v2023.2.Hs.symbols
SPRED1,c2.cp.wikipathways.v2023.2.Hs.symbols
CLIP1,c2.cp.wikipathways.v2023.2.Hs.symbols
TAOK1,c2.cp.wikipathways.v2023.2.Hs.symbols
MARK1,c2.cp.wikipathways.v2023.2.Hs.symbols
DPYSL2,c2.cp.wikipathways.v2023.2.Hs.symbols
KIF2C,c2.cp.wikipathways.v2023.2.Hs.symbols
TPPP,c2.cp.wikipathways.v2023.2.Hs.symbols
EPHB2,c2.cp.wikipathways.v2023.2.Hs.symbols
TIAM1,c2.cp.wikipathways.v2023.2.Hs.symbols
RHO,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP1B,c2.cp.wikipathways.v2023.2.Hs.symbols
F2RL2,c2.cp.wikipathways.v2023.2.Hs.symbols
PTPRA,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF16,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF8,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF22,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF9,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF23,c2.cp.wikipathways.v2023.2.Hs.symbols
PDGFA,c2.cp.wikipathways.v2023.2.Hs.symbols
SMAD6,c2.cp.wikipathways.v2023.2.Hs.symbols
BMP4,c2.cp.wikipathways.v2023.2.Hs.symbols
BMPR1A,c2.cp.wikipathways.v2023.2.Hs.symbols
BMPR2,c2.cp.wikipathways.v2023.2.Hs.symbols
MAPK6,c2.cp.wikipathways.v2023.2.Hs.symbols
HNF1A,c2.cp.wikipathways.v2023.2.Hs.symbols
MAPK4,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF12,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF20,c2.cp.wikipathways.v2023.2.Hs.symbols
ACTR2,c2.cp.wikipathways.v2023.2.Hs.symbols
IL6ST,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF10,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF6,c2.cp.wikipathways.v2023.2.Hs.symbols
EGF,c2.cp.wikipathways.v2023.2.Hs.symbols
LIFR,c2.cp.wikipathways.v2023.2.Hs.symbols
SMAD7,c2.cp.wikipathways.v2023.2.Hs.symbols
ERAS,c2.cp.wikipathways.v2023.2.Hs.symbols
SMAD9,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF17,c2.cp.wikipathways.v2023.2.Hs.symbols
MAP2K5,c2.cp.wikipathways.v2023.2.Hs.symbols
SELENOP,c2.cp.wikipathways.v2023.2.Hs.symbols
WNT9B,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF3,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF1,c2.cp.wikipathways.v2023.2.Hs.symbols
ACVR1,c2.cp.wikipathways.v2023.2.Hs.symbols
FZD4,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF5,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF4,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF7,c2.cp.wikipathways.v2023.2.Hs.symbols
NOG,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF11,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF18,c2.cp.wikipathways.v2023.2.Hs.symbols
MAPK7,c2.cp.wikipathways.v2023.2.Hs.symbols
MAPK12,c2.cp.wikipathways.v2023.2.Hs.symbols
FGF14,c2.cp.wikipathways.v2023.2.Hs.symbols
BMPR1B,c2.cp.wikipathways.v2023.2.Hs.symbols
GAB1,c2.cp.wikipathways.v2023.2.Hs.symbols
CELSR2,c2.cp.wikipathways.v2023.2.Hs.symbols
ARX,c2.cp.wikipathways.v2023.2.Hs.symbols
PTPN13,c2.cp.wikipathways.v2023.2.Hs.symbols
TRIM33,c2.cp.wikipathways.v2023.2.Hs.symbols
KRT6A,c2.cp.wikipathways.v2023.2.Hs.symbols
POU2F2,c2.cp.wikipathways.v2023.2.Hs.symbols
EDA,c2.cp.wikipathways.v2023.2.Hs.symbols
EDA2R,c2.cp.wikipathways.v2023.2.Hs.symbols
ZFHX4,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR361,c2.cp.wikipathways.v2023.2.Hs.symbols
PIM1,c2.cp.wikipathways.v2023.2.Hs.symbols
HESX1,c2.cp.wikipathways.v2023.2.Hs.symbols
ST8SIA4,c2.cp.wikipathways.v2023.2.Hs.symbols
ARHGAP15,c2.cp.wikipathways.v2023.2.Hs.symbols
NLGN1,c2.cp.wikipathways.v2023.2.Hs.symbols
TFAP2A,c2.cp.wikipathways.v2023.2.Hs.symbols
SIX6,c2.cp.wikipathways.v2023.2.Hs.symbols
WDR44,c2.cp.wikipathways.v2023.2.Hs.symbols
SKIL,c2.cp.wikipathways.v2023.2.Hs.symbols
RGMA,c2.cp.wikipathways.v2023.2.Hs.symbols
PTPRB,c2.cp.wikipathways.v2023.2.Hs.symbols
LHX1,c2.cp.wikipathways.v2023.2.Hs.symbols
ARHGAP10,c2.cp.wikipathways.v2023.2.Hs.symbols
C1GALT1,c2.cp.wikipathways.v2023.2.Hs.symbols
STX16,c2.cp.wikipathways.v2023.2.Hs.symbols
ANKS1B,c2.cp.wikipathways.v2023.2.Hs.symbols
HDAC10,c2.cp.wikipathways.v2023.2.Hs.symbols
MAFB,c2.cp.wikipathways.v2023.2.Hs.symbols
SGSM3,c2.cp.wikipathways.v2023.2.Hs.symbols
GLI3,c2.cp.wikipathways.v2023.2.Hs.symbols
PLCXD3,c2.cp.wikipathways.v2023.2.Hs.symbols
PGM1,c2.cp.wikipathways.v2023.2.Hs.symbols
RAB8B,c2.cp.wikipathways.v2023.2.Hs.symbols
ELOVL4,c2.cp.wikipathways.v2023.2.Hs.symbols
LDB2,c2.cp.wikipathways.v2023.2.Hs.symbols
NLK,c2.cp.wikipathways.v2023.2.Hs.symbols
RIT1,c2.cp.wikipathways.v2023.2.Hs.symbols
CLVS1,c2.cp.wikipathways.v2023.2.Hs.symbols
PDE7A,c2.cp.wikipathways.v2023.2.Hs.symbols
DMD,c2.cp.wikipathways.v2023.2.Hs.symbols
TOX3,c2.cp.wikipathways.v2023.2.Hs.symbols
MZF1,c2.cp.wikipathways.v2023.2.Hs.symbols
BCAS3,c2.cp.wikipathways.v2023.2.Hs.symbols
TNFRSF11B,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR15B,c2.cp.wikipathways.v2023.2.Hs.symbols
BAZ1A,c2.cp.wikipathways.v2023.2.Hs.symbols
MKS1,c2.cp.wikipathways.v2023.2.Hs.symbols
CROCCP2,c2.cp.wikipathways.v2023.2.Hs.symbols
SPRY2,c2.cp.wikipathways.v2023.2.Hs.symbols
ZNF219,c2.cp.wikipathways.v2023.2.Hs.symbols
BOC,c2.cp.wikipathways.v2023.2.Hs.symbols
NFATC1,c2.cp.wikipathways.v2023.2.Hs.symbols
TFAP2C,c2.cp.wikipathways.v2023.2.Hs.symbols
YJU2B,c2.cp.wikipathways.v2023.2.Hs.symbols
TCF3,c2.cp.wikipathways.v2023.2.Hs.symbols
SDCBP,c2.cp.wikipathways.v2023.2.Hs.symbols
ASTN1,c2.cp.wikipathways.v2023.2.Hs.symbols
CTNND2,c2.cp.wikipathways.v2023.2.Hs.symbols
RHPN1,c2.cp.wikipathways.v2023.2.Hs.symbols
RRBP1,c2.cp.wikipathways.v2023.2.Hs.symbols
GRAMD1B,c2.cp.wikipathways.v2023.2.Hs.symbols
PPFIBP2,c2.cp.wikipathways.v2023.2.Hs.symbols
PI4KA,c2.cp.wikipathways.v2023.2.Hs.symbols
OGT,c2.cp.wikipathways.v2023.2.Hs.symbols
LY6E,c2.cp.wikipathways.v2023.2.Hs.symbols
UBTF,c2.cp.wikipathways.v2023.2.Hs.symbols
AHI1,c2.cp.wikipathways.v2023.2.Hs.symbols
SORCS1,c2.cp.wikipathways.v2023.2.Hs.symbols
MYORG,c2.cp.wikipathways.v2023.2.Hs.symbols
NR2F2,c2.cp.wikipathways.v2023.2.Hs.symbols
CDON,c2.cp.wikipathways.v2023.2.Hs.symbols
HDAC6,c2.cp.wikipathways.v2023.2.Hs.symbols
FOXL1,c2.cp.wikipathways.v2023.2.Hs.symbols
PLXNA2,c2.cp.wikipathways.v2023.2.Hs.symbols
STC1,c2.cp.wikipathways.v2023.2.Hs.symbols
JUP,c2.cp.wikipathways.v2023.2.Hs.symbols
ELOVL2,c2.cp.wikipathways.v2023.2.Hs.symbols
PHF8,c2.cp.wikipathways.v2023.2.Hs.symbols
NARS2,c2.cp.wikipathways.v2023.2.Hs.symbols
TCF7L1,c2.cp.wikipathways.v2023.2.Hs.symbols
GREB1,c2.cp.wikipathways.v2023.2.Hs.symbols
MIR34C,c2.cp.wikipathways.v2023.2.Hs.symbols
H2BC9,c2.cp.wikipathways.v2023.2.Hs.symbols
SCHIP1,c2.cp.wikipathways.v2023.2.Hs.symbols
SERPINB6,c2.cp.wikipathways.v2023.2.Hs.symbols
KCNK10,c2.cp.wikipathways.v2023.2.Hs.symbols
ZBTB16,c2.cp.wikipathways.v2023.2.Hs.symbols
PAX3,c2.cp.wikipathways.v2023.2.Hs.symbols
CCDC88C,c2.cp.wikipathways.v2023.2.Hs.symbols
ARHGDIG,c2.cp.wikipathways.v2023.2.Hs.symbols
ZBTB7B,c2.cp.wikipathways.v2023.2.Hs.symbols
TTC14,c2.cp.wikipathways.v2023.2.Hs.symbols
ROR2,c2.cp.wikipathways.v2023.2.Hs.symbols
TSC22D1,c2.cp.wikipathways.v2023.2.Hs.symbols
PAX6,c2.cp.wikipathways.v2023.2.Hs.symbols
NUMA1,c2.cp.wikipathways.v2023.2.Hs.symbols
MECP2,c2.cp.wikipathways.v2023.2.Hs.symbols
VAX2,c2.cp.wikipathways.v2023.2.Hs.symbols
GAS2L1,c2.cp.wikipathways.v2023.2.Hs.symbols
CLDN11,c2.cp.wikipathways.v2023.2.Hs.symbols
CTBP1,c2.cp.wikipathways.v2023.2.Hs.symbols
PAN2,c2.cp.wikipathways.v2023.2.Hs.symbols
CTNNA2,c2.cp.wikipathways.v2023.2.Hs.symbols
PODXL,c2.cp.wikipathways.v2023.2.Hs.symbols
ARHGEF9,c2.cp.wikipathways.v2023.2.Hs.symbols
GATA6,c2.cp.wikipathways.v2023.2.Hs.symbols
ZBTB2,c2.cp.wikipathways.v2023.2.Hs.symbols
TSKU,c2.cp.wikipathways.v2023.2.Hs.symbols
GLB1,c2.cp.wikipathways.v2023.2.Hs.symbols
JAKMIP1,c2.cp.wikipathways.v2023.2.Hs.symbols
HMGB2,c2.cp.wikipathways.v2023.2.Hs.symbols
KIFC3,c2.cp.wikipathways.v2023.2.Hs.symbols
SMURF1,c2.cp.wikipathways.v2023.2.Hs.symbols
BCOR,c2.cp.wikipathways.v2023.2.Hs.symbols
TBL1X,c2.cp.wikipathways.v2023.2.Hs.symbols
SHMT2,c2.cp.wikipathways.v2023.2.Hs.symbols
LRRC8C,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIK5,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNGR1,c2.cp.wikipathways.v2023.2.Hs.symbols
IL1R1,c2.cp.wikipathways.v2023.2.Hs.symbols
CFL1,c2.cp.wikipathways.v2023.2.Hs.symbols
GRM4,c2.cp.wikipathways.v2023.2.Hs.symbols
GRM2,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIK2,c2.cp.wikipathways.v2023.2.Hs.symbols
PDHA1,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC1A6,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIK1,c2.cp.wikipathways.v2023.2.Hs.symbols
IL10RB,c2.cp.wikipathways.v2023.2.Hs.symbols
SMAD2,c2.cp.wikipathways.v2023.2.Hs.symbols
PHGDH,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC38A5,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC7A10,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIN3A,c2.cp.wikipathways.v2023.2.Hs.symbols
PRKCG,c2.cp.wikipathways.v2023.2.Hs.symbols
ARC,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIK3,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIK4,c2.cp.wikipathways.v2023.2.Hs.symbols
TGFBR1,c2.cp.wikipathways.v2023.2.Hs.symbols
CAMKK2,c2.cp.wikipathways.v2023.2.Hs.symbols
DLAT,c2.cp.wikipathways.v2023.2.Hs.symbols
DLD,c2.cp.wikipathways.v2023.2.Hs.symbols
DAO,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC1A4,c2.cp.wikipathways.v2023.2.Hs.symbols
IFNGR2,c2.cp.wikipathways.v2023.2.Hs.symbols
NSMF,c2.cp.wikipathways.v2023.2.Hs.symbols
IL6R,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC17A7,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIA1,c2.cp.wikipathways.v2023.2.Hs.symbols
GLS,c2.cp.wikipathways.v2023.2.Hs.symbols
SRR,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIA3,c2.cp.wikipathways.v2023.2.Hs.symbols
LRRC8E,c2.cp.wikipathways.v2023.2.Hs.symbols
GLS2,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC38A2,c2.cp.wikipathways.v2023.2.Hs.symbols
DISC1,c2.cp.wikipathways.v2023.2.Hs.symbols
CAMK2B,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC1A1,c2.cp.wikipathways.v2023.2.Hs.symbols
GRM8,c2.cp.wikipathways.v2023.2.Hs.symbols
GFAP,c2.cp.wikipathways.v2023.2.Hs.symbols
CAMK2D,c2.cp.wikipathways.v2023.2.Hs.symbols
IL13RA1,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIA2,c2.cp.wikipathways.v2023.2.Hs.symbols
ADCY1,c2.cp.wikipathways.v2023.2.Hs.symbols
GLUL,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIA4,c2.cp.wikipathways.v2023.2.Hs.symbols
LRRC8B,c2.cp.wikipathways.v2023.2.Hs.symbols
GRM1,c2.cp.wikipathways.v2023.2.Hs.symbols
IGF1,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC38A1,c2.cp.wikipathways.v2023.2.Hs.symbols
TRAF5,c2.cp.wikipathways.v2023.2.Hs.symbols
IL10RA,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC1A3,c2.cp.wikipathways.v2023.2.Hs.symbols
STAT6,c2.cp.wikipathways.v2023.2.Hs.symbols
LRRC8D,c2.cp.wikipathways.v2023.2.Hs.symbols
TRPM4,c2.cp.wikipathways.v2023.2.Hs.symbols
CAMKK1,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC1A2,c2.cp.wikipathways.v2023.2.Hs.symbols
CAMK2A,c2.cp.wikipathways.v2023.2.Hs.symbols
PSPH,c2.cp.wikipathways.v2023.2.Hs.symbols
GOT1,c2.cp.wikipathways.v2023.2.Hs.symbols
PRKCB,c2.cp.wikipathways.v2023.2.Hs.symbols
GRIN3B,c2.cp.wikipathways.v2023.2.Hs.symbols
TGFB3,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC17A6,c2.cp.wikipathways.v2023.2.Hs.symbols
BDNF,c2.cp.wikipathways.v2023.2.Hs.symbols
GRM7,c2.cp.wikipathways.v2023.2.Hs.symbols
PSAT1,c2.cp.wikipathways.v2023.2.Hs.symbols
SLC38A3,c2.cp.wikipathways.v2023.2.Hs.symbols
NGF,c2.cp.wikipathways.v2023.2.Hs.symbols
GRM5,c2.cp.wikipathways.v2023.2.Hs.symbols
IL4R,c2.cp.wikipathways.v2023.2.Hs.symbols
CAMK2G,c2.cp.wikipathways.v2023.2.Hs.symbols
DDB2,c2.cp.wikipathways.v2023.2.Hs.symbols
RALB,c2.cp.wikipathways.v2023.2.Hs.symbols
DUSP6,c2.cp.wikipathways.v2023.2.Hs.symbols
PEBP1,c2.cp.wikipathways.v2023.2.Hs.symbols
CDK6,c2.cp.wikipathways.v2023.2.Hs.symbols
RALA,c2.cp.wikipathways.v2023.2.Hs.symbols
ARHGEF6,c2.cp.wikipathways.v2023.2.Hs.symbols
RALBP1,c2.cp.wikipathways.v2023.2.Hs.symbols
E2F3,c2.cp.wikipathways.v2023.2.Hs.symbols
RPS6KB2,c2.cp.wikipathways.v2023.2.Hs.symbols
E2F2,c2.cp.wikipathways.v2023.2.Hs.symbols
RAD51,c2.cp.wikipathways.v2023.2.Hs.symbols
RAC3,c2.cp.wikipathways.v2023.2.Hs.symbols
RAC2,c2.cp.wikipathways.v2023.2.Hs.symbols
RIPK4,c2.cp.wikipathways.v2023.2.Hs.symbols
PRKDC,c2.cp.wikipathways.v2023.2.Hs.symbols
MCM3,c2.cp.wikipathways.v2023.2.Hs.symbols
CCNB3,c2.cp.wikipathways.v2023.2.Hs.symbols
CCNH,c2.cp.wikipathways.v2023.2.Hs.symbols
SKP1,c2.cp.wikipathways.v2023.2.Hs.symbols
PLK1,c2.cp.wikipathways.v2023.2.Hs.symbols
TFDP2,c2.cp.wikipathways.v2023.2.Hs.symbols
ORC2,c2.cp.wikipathways.v2023.2.Hs.symbols
TFDP1,c2.cp.wikipathways.v2023.2.Hs.symbols
CCNA2,c2.cp.wikipathways.v2023.2.Hs.symbols
CDC16,c2.cp.wikipathways.v2023.2.Hs.symbols
ANAPC4,c2.cp.wikipathways.v2023.2.Hs.symbols
PKMYT1,c2.cp.wikipathways.v2023.2.Hs.symbols
MAD1L1,c2.cp.wikipathways.v2023.2.Hs.symbols
ANAPC11,c2.cp.wikipathways.v2023.2.Hs.symbols
MCM4,c2.cp.wikipathways.v2023.2.Hs.symbols
ANAPC2,c2.cp.wikipathways.v2023.2.Hs.symbols
CDC7,c2.cp.wikipathways.v2023.2.Hs.symbols
WEE2,c2.cp.wikipathways.v2023.2.Hs.symbols
CDC25B,c2.cp.wikipathways.v2023.2.Hs.symbols
ANAPC5,c2.cp.wikipathways.v2023.2.Hs.symbols
MCM7,c2.cp.wikipathways.v2023.2.Hs.symbols
DBF4,c2.cp.wikipathways.v2023.2.Hs.symbols
MCM2,c2.cp.wikipathways.v2023.2.Hs.symbols
E2F5,c2.cp.wikipathways.v2023.2.Hs.symbols
RBL1,c2.cp.wikipathways.v2023.2.Hs.symbols
ZBTB17,c2.cp.wikipathways.v2023.2.Hs.symbols
E2F4,c2.cp.wikipathways.v2023.2.Hs.symbols
CDC45,c2.cp.wikipathways.v2023.2.Hs.symbols
PTTG2,c2.cp.wikipathways.v2023.2.Hs.symbols
ORC1,c2.cp.wikipathways.v2023.2.Hs.symbols
YWHAH,c2.cp.wikipathways.v2023.2.Hs.symbols
HDAC2,c2.cp.wikipathways.v2023.2.Hs.symbols
WEE1,c2.cp.wikipathways.v2023.2.Hs.symbols
CDC14B,c2.cp.wikipathways.v2023.2.Hs.symbols
CDK7,c2.cp.wikipathways.v2023.2.Hs.symbols
ORC5,c2.cp.wikipathways.v2023.2.Hs.symbols
CDC23,c2.cp.wikipathways.v2023.2.Hs.symbols
YWHAE,c2.cp.wikipathways.v2023.2.Hs.symbols
MCM5,c2.cp.wikipathways.v2023.2.Hs.symbols
ANAPC13,c2.cp.wikipathways.v2023.2.Hs.symbols
SFN,c2.cp.wikipathways.v2023.2.Hs.symbols
CCNA1,c2.cp.wikipathways.v2023.2.Hs.symbols
MCM6,c2.cp.wikipathways.v2023.2.Hs.symbols
ESPL1,c2.cp.wikipathways.v2023.2.Hs.symbols
CDC27,c2.cp.wikipathways.v2023.2.Hs.symbols
ORC4,c2.cp.wikipathways.v2023.2.Hs.symbols
BUB1,c2.cp.wikipathways.v2023.2.Hs.symbols
YWHAQ,c2.cp.wikipathways.v2023.2.Hs.symbols
TTK,c2.cp.wikipathways.v2023.2.Hs.symbols
SMC1B,c2.cp.wikipathways.v2023.2.Hs.symbols
ANAPC1,c2.cp.wikipathways.v2023.2.Hs.symbols
CDC6,c2.cp.wikipathways.v2023.2.Hs.symbols
ORC3,c2.cp.wikipathways.v2023.2.Hs.symbols
CDKN2D,c2.cp.wikipathways.v2023.2.Hs.symbols
YWHAB,c2.cp.wikipathways.v2023.2.Hs.symbols
