Gene Name,Source
NWD2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NXNL1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
NXPH1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NXPH4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
NYX,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OASL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ODF3L1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OGN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OIP5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OLFM3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OLIG2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OLR1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ONECUT2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OPRD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OPRPN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OR10A3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OR10A6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OR14A16,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OR1F1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OR2B2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OR2B6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OR2L13,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OR2L3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OR52E6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OR56A3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OR5P2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OR8A1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OR8D1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ORC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ORC6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ORM1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ORM2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OSTN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OTC,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OTOG,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OTOR,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OTP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OTX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
OVCH2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
OXTR,GDC_DEGs_Downregulated_Project_TCGA-BRCA
P2RX6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
P2RY12,GDC_DEGs_Downregulated_Project_TCGA-BRCA
P4HA3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PACSIN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PADI3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PADI6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAFAH1B3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAGE1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAGE2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAGE2B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAGE5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAH,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAK3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PAK5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PALMD,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PAMR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PANX3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAPPA2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PAQR4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PARD6B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAX2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAX6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PAX7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PBK,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PCDH9,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PCK1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PCLAF,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PCOLCE2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PCSK1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PCSK1N,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PDE11A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PDE1C,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PDE2A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PDE3B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PDK4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PDLIM3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PDX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PDZD2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PEAR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PENK,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PER1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PERCC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PF4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PFKFB1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PGA5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PGAP4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PGK2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PGLYRP2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PGLYRP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PGLYRP4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PGM5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PHYHIP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PI16,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PID1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PIF1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PIGR,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PIK3C2G,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PIMREG,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PITX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PKDCC,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PKHD1L1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PKMYT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PLA2G2F,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PLA2G4D,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PLAAT5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PLAC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PLAC9,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PLCXD3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PLCZ1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PLEKHD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PLIN1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PLIN4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PLK1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PLPP4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PLPPR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PLPPR5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PLSCR4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PLXNA4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PNCK,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PNLIP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PNLIPRP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PNMA6E,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PNMA8C,GDC_DEGs_Downregulated_Project_TCGA-BRCA
POC1A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
POLQ,GDC_DEGs_Upregulated_Project_TCGA-BRCA
POSTN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
POTEC,GDC_DEGs_Upregulated_Project_TCGA-BRCA
POU4F1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PPARG,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PPBP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PPDPFL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PPM1E,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PPP1R12B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PPP1R14A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PPP1R1A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PPP2R2C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRAC2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRAME,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRB1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRB2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRB3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRB4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRDM13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRELP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PREX2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PRG4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PRKAR2B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PRLH,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PROC,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PROK1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PROKR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PROX1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PROZ,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRR11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRR15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRR20G,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRR27,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRR35,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRR36,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRRG3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PRRT1B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRRT4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PRSS1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRSS2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRSS33,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRSS41,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PRSS56,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PSAPL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PSCA,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PSG9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PSORS1C2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PTCHD1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PTGFR,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PTGIS,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PTH1R,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PTK6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PTN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PTPRN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PTTG1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PVALB,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PYCR1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PYDC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
PYGM,GDC_DEGs_Downregulated_Project_TCGA-BRCA
PYY,GDC_DEGs_Upregulated_Project_TCGA-BRCA
R3HDML,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RAB26,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RAD21L1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RAD51,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RAD51AP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RAD54L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RAET1L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RAMP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RASSF9,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RAX,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RAX2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RBMS3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RBP4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RBP7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RCOR2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RDH16,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RDH5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RDM1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RECQL4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
REG1A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
REG4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RELN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RERGL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RET,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RGS6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RGS7BP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RGS8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RHBDL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RHBG,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RHOXF1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RHPN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RIIAD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RIMS2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RIMS4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RIPPLY3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RMI2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RNASE10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RNASE7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RNF113B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RNF150,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RNF186,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RNF224,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RNFT2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ROBO2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ROS1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RPE65,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RRM2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RSPO3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RTBDN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RTKN2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RTP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RUFY4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RUNDC3A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RXFP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
RXRG,GDC_DEGs_Downregulated_Project_TCGA-BRCA
RYR3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
S100A14,GDC_DEGs_Upregulated_Project_TCGA-BRCA
S100A7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
S100A7A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
S100A8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
S100A9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
S100B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
S100G,GDC_DEGs_Upregulated_Project_TCGA-BRCA
S100P,GDC_DEGs_Upregulated_Project_TCGA-BRCA
S1PR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SAA1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SAA2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SAA4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SALL3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SALL4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SAMD11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SAMD5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SAPCD2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SBK1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SBK2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SBSN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SCARA5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCN11A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCN1A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SCN2A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCN2B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCN3A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCN3B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCN4A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCN4B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCN5A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCN9A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCRT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SCRT2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SCT,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SCTR,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SCUBE3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SCX,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SDS,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SEL1L2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SEMA3D,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SEMA3G,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SEMG2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SERPINA12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SERPINA9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SERPINB7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SERTM1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SEZ6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SEZ6L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SFRP1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SGCG,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SGCZ,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SGK2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SGO1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SH3D19,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SHCBP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SHE,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SHISA3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SHISA8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SHISA9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SHOX,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SIK2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SIM2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SIX2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SIX3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SKA1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SKA3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC14A2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC15A1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC16A12,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC16A3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC16A6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC16A7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC17A7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC18A1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC18A3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC19A3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC1A1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC1A6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC22A12,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC22A24,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC22A3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC22A31,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC24A2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC24A5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC26A9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC27A6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC29A4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC2A4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC30A8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC35G2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC36A2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC44A4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC4A1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC5A5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC5A8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC6A19,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC6A4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC7A10,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC7A11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC7A13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC7A14,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC7A3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLC7A5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLC8A2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLCO1A2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLCO1B3-SLCO1B7,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLCO1C1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLCO5A1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLIT3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SLITRK6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SLURP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SMC1B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SMIM10L2A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SMIM22,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SMIM32,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SMYD1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SNCB,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SNTN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SOD3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SOHLH1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SORBS1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SORCS3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SOX11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SOX17,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SOX2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SOX3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SP8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPACA4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPAG5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPAG6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPANXB1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPANXC,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPC24,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPC25,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPDYC,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPEF1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPHKAP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SPIB,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPINK4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPOCD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPOCK3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SPP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPPL2C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPRR2B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SPRR2F,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SPRY2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SPTBN1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SPTSSB,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SPX,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SQLE,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SRD5A2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SRMS,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SRPK3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SRPX,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SSTR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SSTR2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SSTR5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SSX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
STAB2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
STARD10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
STARD9,GDC_DEGs_Downregulated_Project_TCGA-BRCA
STIL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
STMND1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
STON1-GTF2A1L,GDC_DEGs_Downregulated_Project_TCGA-BRCA
STRA8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
STX11,GDC_DEGs_Downregulated_Project_TCGA-BRCA
STXBP5L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SULT1C3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SUSD3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
SVEP1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
SVOP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
